gene_name	transcript_name	1	7	12	14	1_pct	7_pct	12_pct	14_pct	p.value	statistic	major_group	p.value.adjusted
TRIP12	ISOT-2cc0-d9c6-83d2-c8dc:s229767200:e229922000:AP:FL	110.425881431258	47.2504091417366	34.2333995266532	38.0249752241895	0.128834637606195	0.142580117816015	0.0809598108796915	0.183029165510492	1.77789942557433e-05	48.9607601156925	astrocytes	0.000123643636997357
TRIP12	ISOT-3b07-7737-b004-37e3:s229767200:e229880150:AP:FL	82.9498828590341	36.1806240311503	29.3104884638656	26.6855599633548	0.0967782005369159	0.109176570758235	0.0693174395659538	0.128448098716076	1.77789942557433e-05	48.9607601156925	astrocytes	0.000123643636997357
TRIP12	ISOT-963f-15f3-1c04-ec0e:s229763900:e229922000:AP:FL	158.384886199497	73.8355759209588	77.5224052281642	34.5922906155736	0.184788739300337	0.222801988491665	0.183335553961695	0.166506304005089	1.77789942557433e-05	48.9607601156925	astrocytes	0.000123643636997357
TRIP12	ISOT-a31a-b9c5-7828-4706:s229767200:e229922000:DN:FL	115.36621306178	44.0099279340412	54.6096005621106	39.2192437400601	0.134598556598944	0.132801828045278	0.12914822935659	0.188777649725577	1.77789942557433e-05	48.9607601156925	astrocytes	0.000123643636997357
TRIP12	ISOT-dcf2-48b3-11a6-fbbe:s229767200:e229922100:NC:FL	267.244176292654	86.1830267969514	135.309203310248	50.9733016512383	0.311795623985701	0.260060946299745	0.319997653220225	0.245354554724489	1.77789942557433e-05	48.9607601156925	astrocytes	0.000123643636997357
MFAP5	ISOT-429f-223f-e823-74c9:s8647850:e8672550:DN:FL	460.139429574336	738.785429235928	507.376520300017	113.444387828728	0.493339793698711	0.455833310758253	0.42277607727951	0.493770631190881	1.8015818418968e-05	31.7755917131038	astrocytes	0.000125106915003273
MFAP5	ISOT-96b5-4e0d-562a-bfdc:s8647750:e8672600:AP:FL	92.2650020138302	176.519486231151	187.066961528687	23.4033907405188	0.0989221834373589	0.108913168340785	0.155875238643149	0.10186406960386	1.8015818418968e-05	31.7755917131038	astrocytes	0.000125106915003273
MFAP5	ISOT-c983-ce83-f5fe-36ff:s8645900:e8662850:AP:FL	168.979271960756	371.786535930368	240.843816161756	49.0765796894484	0.181171605410117	0.229393651880432	0.200685289444781	0.213607514604721	1.8015818418968e-05	31.7755917131038	astrocytes	0.000125106915003273
PAM	ISOT-9fd4-8ddc-0c8d-d023:s103007550:e103029750:AP:FL	222.11204287048	77.2535737177374	245.164978762663	40.5285409717583	0.284183689488149	0.233986246721113	0.282071379350762	0.27575205626847	1.82384734679549e-05	31.7477368427944	astrocytes	0.000126467657897854
PAM	ISOT-ee1d-ce06-2e3b-8da2:s103007600:e103029750:EC:FL	108.09506069018	59.0140133795741	61.291153658308	20.871439101294	0.138303411041489	0.178742119362508	0.0705177401015946	0.142007141423485	1.82384734679549e-05	31.7477368427944	astrocytes	0.000126467657897854
PAM	ISOT-ef59-7a65-fc07-b466:s103007550:e103030000:NC:FL	108.129962785855	39.0500756646912	125.713385998373	23.3697515201241	0.138348066910624	0.118275183907236	0.144637902078762	0.159005404133546	1.82384734679549e-05	31.7477368427944	astrocytes	0.000126467657897854
ARFGAP3	ISOT-7450-81fc-03fa-680f:s42796500:e42857300:NC:FL	83.2426504756002	29.2398325235583	55.4425803171476	36.1385107293201	0.0787536901377483	0.0569977242174625	0.119231355520747	0.133846336034519	1.8306464462888e-05	37.8813830255476	astrocytes	0.000126584828996386
ARFGAP3	ISOT-7d34-16b2-8ed8-69e0:s42796500:e42857300:AP:FL	349.257432329418	202.923019786092	190.67611052229	84.3008964572818	0.330423304001341	0.395561442078153	0.410056151660838	0.312225542434377	1.8306464462888e-05	37.8813830255476	astrocytes	0.000126584828996386
ARFGAP3	ISOT-ea2b-4708-9f47-756a:s42817750:e42857450:AP:FL	375.871855494401	175.831580749252	142.897655993681	105.306643582842	0.355602512293662	0.342751619394252	0.307306787083186	0.390024605862377	1.8306464462888e-05	37.8813830255476	astrocytes	0.000126584828996386
ARFGAP3	ISOT-fba6-9f63-840c-9d7c:s42796500:e42857200:NC:FL	132.580118825444	51.3590774685945	45.3805695469279	18.5834261465291	0.125430575993798	0.100115160757494	0.0975926226815653	0.068827504246404	1.8306464462888e-05	37.8813830255476	astrocytes	0.000126584828996386
PRUNE2	ISOT-3799-40bc-f12f-b481:s76823200:e76906100:AP:FL	58.1377525951126	28.1433822997711	19.9001913710323	20.0678198812183	0.312568562339315	0.236499010922446	0.0980304993646912	0.35206701545997	1.83367438552835e-05	37.8773797136856	astrocytes	0.000126584828996386
PRUNE2	ISOT-6ad1-0e89-6129-cc47:s76611350:e76692250:EC:FL	41.8513303962466	28.1630053166781	69.1206081788822	12.649880286885	0.225007152667992	0.236663910224186	0.340495606792523	0.221927724331316	1.83367438552835e-05	37.8773797136856	astrocytes	0.000126584828996386
PRUNE2	ISOT-a8a0-35cc-5296-f425:s76611350:e76692200:AP:FL	37.5964584576344	27.2708256674156	62.206859987558	12.0593668773526	0.202131497084056	0.22916660224719	0.306437733928857	0.211567839953555	1.83367438552835e-05	37.8773797136856	astrocytes	0.000126584828996386
PRUNE2	ISOT-d9ea-e333-9880-eac1:s76614250:e76710250:AP:FL	11.6617039681178	12.3671015217717	14.1055000629902	5.91989269191088	0.0626973331619236	0.103925222872031	0.0694852219851734	0.103857766524752	1.83367438552835e-05	37.8773797136856	astrocytes	0.000126584828996386
TRAM2	ISOT-4973-0465-6084-baf0:s52500500:e52577100:AP:FL	242.880380593503	118.976248107056	72.70744706749	62.5862190878393	0.199901547813582	0.220735154187488	0.123442185174007	0.227586251228506	1.8344465294451e-05	24.6419480324176	astrocytes	0.000126584828996386
TRAM2	ISOT-7898-d308-1402-ed64:s52497400:e52577100:AP:FL	933.675886810646	407.940493048579	503.868371161981	200.409485473749	0.768457520008759	0.756846925878626	0.855464127609475	0.728761765359085	1.8344465294451e-05	24.6419480324176	astrocytes	0.000126584828996386
MAN1B1	ISOT-2340-a55c-e825-b8f1:s137086950:e137109200:AP:FL	325.838270269219	178.619155564389	87.8355509182257	58.5005164270882	0.700727462944558	0.74115832184394	0.522830660227534	0.664778595762365	1.89311228160837e-05	24.5765242746216	astrocytes	0.000130506255687005
MAN1B1	ISOT-945f-273f-dd0e-dfe9:s137086950:e137109200:NC:FL	61.9015493337326	29.8274495770445	45.0029257205306	14.2443956373519	0.133121611470393	0.123765350942093	0.267874557860301	0.161868132242635	1.89311228160837e-05	24.5765242746216	astrocytes	0.000130506255687005
PHACTR4	ISOT-85ad-6df3-beb6-4e07:s28438150:e28497350:AP:FL	105.830507237056	55.3704152123786	93.3161191015767	18.7946064121137	0.130769613276548	0.181668289541449	0.211020781435522	0.0843880954330643	1.94490651755811e-05	24.5204221517927	astrocytes	0.00013394683374438
PHACTR4	ISOT-e3ea-0deb-d852-0c58:s28369700:e28500400:AP:FL	384.066611874902	128.891180469133	180.578289740399	109.475464928734	0.474572442469873	0.422887207961028	0.408351442153634	0.491546658621731	1.94490651755811e-05	24.5204221517927	astrocytes	0.00013394683374438
MRPS27	ISOT-0743-8b11-c3df-7e8a:s72219500:e72320250:NC:FL	36.4076193879873	5.57564839240004	17.150911604094	9.22300549390739	0.0728152387759745	0.0253438563290911	0.129439885398099	0.0663684424128755	2.02959007182114e-05	31.5052186505847	astrocytes	0.000139576068443537
MRPS27	ISOT-7f8f-0c86-f452-aefe:s72219400:e72320250:AP:FL	229.529120134442	115.383938868172	41.4462526545689	82.339917045696	0.459058240268883	0.524472449400782	0.312799594425491	0.592515319039784	2.02959007182114e-05	31.5052186505847	astrocytes	0.000139576068443537
MRPS27	ISOT-c2d7-54a4-771b-10c9:s72219500:e72320250:NC:FL	103.816405052078	40.6431445698074	33.1160933965596	17.8735865127134	0.207632810104156	0.184741566226397	0.249930932712649	0.128617737240229	2.02959007182114e-05	31.5052186505847	astrocytes	0.000139576068443537
USP39	ISOT-4618-a011-800e-74b4:s85616150:e85649300:AP:FL	303.098244820742	120.421028793502	55.6325294759034	122.184733395632	0.492042605228478	0.466748173618226	0.309069608199464	0.576343082054869	2.1361076216829e-05	24.3254823972084	astrocytes	0.000146759270255661
USP39	ISOT-9eb9-d65e-9a51-cab6:s85616100:e85649300:AP:FL	55.2522481419277	15.4079202669204	23.0730318910847	6.82258037418068	0.0896952080226099	0.059720621189614	0.128183510506026	0.0321819828970787	2.1361076216829e-05	24.3254823972084	astrocytes	0.000146759270255661
SHC1	ISOT-32bf-8454-2569-d5dc:s154962250:e154970750:AP:FL	409.964423782256	186.763553903135	99.3521824537008	81.5550126205071	0.291733598388556	0.295581683394171	0.207108019222758	0.311454867335266	2.1648763422385e-05	31.3586908649601	astrocytes	0.000148520343170085
SHC1	ISOT-b9b6-4a4e-0ffb-96ad:s154962250:e154968850:NC:FL	470.123337070182	208.020367968237	198.60338289483	71.1581677603727	0.3345431087522	0.329223819419374	0.414005532907697	0.271749791797036	2.1648763422385e-05	31.3586908649601	astrocytes	0.000148520343170085
SHC1	ISOT-f3af-c698-3f48-a891:s154962300:e154970750:EC:FL	175.644292869186	88.4313875627654	37.5203310032638	30.7117445157745	0.124989727455856	0.139956098791317	0.0782143003077912	0.117286749231523	2.1648763422385e-05	31.3586908649601	astrocytes	0.000148520343170085
LITAF	ISOT-3f96-b105-37da-7d1b:s11547950:e11587000:AP:FL	111.628703995721	55.0492747995737	31.4664601282209	27.2408426851206	0.0997575549559614	0.104656415968771	0.0542525174624497	0.099057609764075	2.1759539045525e-05	31.3470976753925	astrocytes	0.000149064383200974
LITAF	ISOT-d616-adf3-024f-8f08:s11547950:e11587200:NC:FL	281.740768305418	120.745803044047	101.780285627862	62.6937392202396	0.251779060147826	0.229554758638873	0.175483251082521	0.227977233528144	2.1759539045525e-05	31.3470976753925	astrocytes	0.000149064383200974
LITAF	ISOT-f6c5-82e6-6076-ebe1:s11547700:e11586950:AP:FL	646.317204614552	307.721809858001	408.062099494053	165.544839359327	0.577584633256972	0.585022452201523	0.703555343955263	0.601981234033916	2.1759539045525e-05	31.3470976753925	astrocytes	0.000149064383200974
TTF1	ISOT-6768-0b46-d4d7-1a74:s132375500:e132406850:AP:FL	35.6696671808212	23.6255540611347	8.87671214087241	12.7476787250871	0.080770239985278	0.125002931540395	0.0643240010208146	0.103279932059474	2.1820099048236e-05	37.4556024530448	astrocytes	0.000149191514570422
TTF1	ISOT-88d6-3bc2-bcf2-3aca:s132375500:e132406900:AP:FL	47.2483134396731	28.7674668118236	38.755752419815	16.3112169909836	0.106988876461229	0.152208819110178	0.280838785650834	0.132151226820678	2.1820099048236e-05	37.4556024530448	astrocytes	0.000149191514570422
TTF1	ISOT-b8d7-c1ed-2ddc-8835:s132401800:e132406900:AP:FL	53.6592478671216	34.0615510554217	19.2837701086318	21.137639718076	0.121505768632102	0.180219846854083	0.139737464555303	0.171254237030954	2.1820099048236e-05	37.4556024530448	astrocytes	0.000149191514570422
TTF1	ISOT-b8d7-c1ed-2ddc-8835:s132401950:e132406900:AP:FL	281.049993403825	93.7085935043892	65.7261504144477	65.2518367374141	0.636408388674097	0.495812664044387	0.476276452278607	0.528661367322773	2.1820099048236e-05	37.4556024530448	astrocytes	0.000149191514570422
DNAJC1	ISOT-3be0-2213-94c1-563e:s21756500:e22003750:AP:FL	1098.23823454161	477.863945733768	368.612395399496	168.413158801621	0.185307762089562	0.179794537645299	0.170366015415538	0.151700377268626	2.19140006344149e-05	31.3310297876308	astrocytes	0.00014961754974232
DNAJC1	ISOT-cd1f-0103-c382-f0cb:s21920750:e22003400:DN:FL	941.003988227249	353.149169518409	377.173831367935	170.444981243896	0.158777337822814	0.132871065541233	0.174322957044149	0.153530568170746	2.19140006344149e-05	31.3310297876308	astrocytes	0.00014961754974232
DNAJC1	ISOT-ddab-3ac1-ad72-94b9:s21904550:e21929350:AP:FL	1644.92405740432	846.704445169292	577.023623573408	291.149000760158	0.277551068882703	0.318569407883819	0.266689934401949	0.262256308063942	2.19140006344149e-05	31.3310297876308	astrocytes	0.00014961754974232
WASF2	ISOT-983c-e419-f17b-4e10:s27404200:e27490200:AP:FL	594.080664996181	258.036949307612	375.022885357296	180.773968965033	0.266762759315752	0.262232672060582	0.318626070821831	0.27473247563075	2.24802123234839e-05	31.2730741112038	astrocytes	0.000153262407241871
WASF2	ISOT-e8da-95ce-6ffa-a95e:s27408150:e27490100:AP:FL	429.955139362766	166.712023198832	150.915316146957	99.4309099142586	0.193064723557595	0.169422787803692	0.128220319581102	0.151110805340819	2.24802123234839e-05	31.2730741112038	astrocytes	0.000153262407241871
WASF2	ISOT-ff60-bc41-93a0-5182:s27404200:e27490150:DN:FL	1189.72826787929	554.974836068958	649.101049060034	375.997904120563	0.53422912792065	0.563998817143251	0.551487722226027	0.571425386201464	2.24802123234839e-05	31.2730741112038	astrocytes	0.000153262407241871
NABP1	ISOT-5394-ac44-78da-1b5c:s191678100:e191686950:AP:FL	58.4985672299476	27.8279829108305	148.943034087781	18.4622540096905	0.137968318938556	0.113121881751344	0.184107582308752	0.297778290478878	2.3009462581187e-05	37.3267063149061	astrocytes	0.000156570136184629
NABP1	ISOT-87f2-0e8a-1aff-e6f3:s191678100:e191686950:AP:FL	51.4372255396295	44.1721251945619	149.911246045982	7.30276345003249	0.121314211178372	0.17956148453074	0.185304383245961	0.117786507258589	2.3009462581187e-05	37.3267063149061	astrocytes	0.000156570136184629
NABP1	ISOT-9c53-cc7b-ab80-b47d:s191678100:e191683150:AP:FL	85.980036493268	51.2387802736791	111.556070577441	4.25740510518356	0.202783104936953	0.208287724689752	0.137893783161237	0.0686678242771542	2.3009462581187e-05	37.3267063149061	astrocytes	0.000156570136184629
NABP1	ISOT-b766-de41-fcd7-897f:s191678100:e191696700:AP:FL	127.411112424645	61.7577055934957	256.596281896601	20.5599053928889	0.300497906661898	0.251047583713397	0.317177109884551	0.33161137730466	2.3009462581187e-05	37.3267063149061	astrocytes	0.000156570136184629
PPP1R14A	ISOT-6319-8292-312b-33aa:s38251200:e38253300:AP:FL	55.9106158667171	58.4819815957933	120.734167037093	8.54263117283951	0.100921689290103	0.20738291346026	0.119184765090911	0.0723951794308433	2.35639023642528e-05	24.1213876502952	astrocytes	0.000160189437699189
PPP1R14A	ISOT-d431-e39a-ff3f-e96a:s38251200:e38256400:AP:FL	497.089384133283	221.511845564701	887.265832962907	108.452160493827	0.897273256558272	0.785502998456385	0.875879400753117	0.919086105879891	2.35639023642528e-05	24.1213876502952	astrocytes	0.000160189437699189
CTTNBP2NL	ISOT-5cd6-310c-e7a5-803e:s112396200:e112463500:EC:FL	108.978154465758	48.2848846756045	38.0486428607371	24.1456044307574	0.314166298385587	0.29943761281541	0.158173936940335	0.317421418088769	2.42436581677802e-05	24.0622363704412	astrocytes	0.000164434999086896
CTTNBP2NL	ISOT-6818-a38f-4f27-0e04:s112396200:e112461200:AP:FL	182.751348462616	90.683070695615	174.335866478038	44.3315693372674	0.526842420418439	0.562368997964807	0.724740444794976	0.582788873456857	2.42436581677802e-05	24.0622363704412	astrocytes	0.000164434999086896
ZNF655	ISOT-1bf8-18be-83c2-125b:s99558400:e99564750:AP:FL	120.123052357701	36.9996034626255	96.838105316594	23.013617416587	0.187067306380185	0.137274888641232	0.320677816647117	0.175637362223668	2.42810126748527e-05	48.1244973822829	astrocytes	0.000164434999086896
ZNF655	ISOT-431e-368e-8efe-c336:s99558400:e99564750:AP:FL	99.2214145976501	34.1176385175282	38.1428533721697	18.0142560807496	0.154517242108892	0.126582303319181	0.126309440897152	0.137482793911578	2.42810126748527e-05	48.1244973822829	astrocytes	0.000164434999086896
ZNF655	ISOT-4ac7-ea90-59ae-eed9:s99558650:e99576500:DN:FL	70.8371183297409	32.5329410298617	24.180577003194	13.833706449062	0.110314453867019	0.120702803249155	0.080073588937959	0.105577305232274	2.42810126748527e-05	48.1244973822829	astrocytes	0.000164434999086896
ZNF655	ISOT-59e7-de22-fbaa-c146:s99558850:e99576500:AP:FL	71.8012553518882	34.1035106506094	24.8515839888163	16.0839488347077	0.111815901858678	0.126529886504499	0.0822956176982373	0.122750904229094	2.42810126748527e-05	48.1244973822829	astrocytes	0.000164434999086896
ZNF655	ISOT-e53d-0455-912d-194b:s99558600:e99576500:AP:FL	91.3976115740254	56.3590870373306	28.9480204841937	17.175755364392	0.142333254701376	0.20910190036999	0.0958609007763863	0.131083449932844	2.42810126748527e-05	48.1244973822829	astrocytes	0.000164434999086896
ZNF655	ISOT-e8c5-06ed-01fa-a885:s99558650:e99564750:EC:FL	56.636901580134	22.3184022390261	25.1174226436533	14.1918134392444	0.0882004945126263	0.0828051085765642	0.0831759380962338	0.108310337854263	2.42810126748527e-05	48.1244973822829	astrocytes	0.000164434999086896
IMP4	ISOT-b0bb-cf64-8a71-3f42:s130342850:e130348000:AP:FL	946.165203659876	451.10995081212	383.073196456122	322.048578327148	0.694214376127809	0.692236450043206	0.615423139026055	0.739041275019823	2.4445919338966e-05	31.0825289496062	astrocytes	0.000165315384087591
IMP4	ISOT-c67d-214c-5d50-ce96:s130342900:e130346650:EC:FL	185.759064260571	91.6613069631586	134.863384612018	49.5237747110047	0.136293971081286	0.14065594789977	0.216663677504549	0.113647803683318	2.4445919338966e-05	31.0825289496062	astrocytes	0.000165315384087591
IMP4	ISOT-fd66-166a-ab09-d9e4:s130342900:e130347850:AP:FL	129.186143979648	64.8568571579841	61.9147619241179	48.6682804596959	0.0947856441985867	0.0995240306252983	0.0994686589609929	0.111684604325185	2.4445919338966e-05	31.0825289496062	astrocytes	0.000165315384087591
POMT1	ISOT-0920-13c6-a64c-fa66:s131502950:e131523800:NC:FL	87.1956238269343	21.5930457661342	42.9948665824166	17.7663087741431	0.388347151940293	0.240286323410986	0.468205399562713	0.371285848045737	2.45837754166735e-05	31.0697413699796	astrocytes	0.000166010589885978
POMT1	ISOT-5336-be20-e5d4-d945:s131502900:e131523800:AP:FL	21.3877433784341	10.0749602989923	1.12081746405086	7.09932691300483	0.0952555743385725	0.11211364968963	0.0122054754510487	0.148363942502517	2.45837754166735e-05	31.0697413699796	astrocytes	0.000166010589885978
POMT1	ISOT-6e95-4417-9fdd-aa79:s131502850:e131523850:AP:FL	22.0243779054271	26.1803380079174	10.0540072932261	9.01744817602468	0.098090982751675	0.291333479941288	0.109486105577462	0.188449437404608	2.45837754166735e-05	31.0697413699796	astrocytes	0.000166010589885978
PSME3	ISOT-5c5d-61c7-3bc0-069d:s42833400:e42843250:NC:FL	132.530506984449	38.5179276928027	35.622723868434	22.1685922570699	0.104423342861641	0.0657672197299149	0.0531103999981825	0.0595945741416002	2.46100313470946e-05	24.0310371863529	astrocytes	0.000166030069031111
PSME3	ISOT-d845-aa5a-cad1-9f78:s42833350:e42843800:AP:FL	983.28739574674	489.336248716274	585.918310654558	314.796126106975	0.774751105944541	0.83551443493542	0.873553520501489	0.846248641286086	2.46100313470946e-05	24.0310371863529	astrocytes	0.000166030069031111
BBIP1	ISOT-bbbe-258e-8acf-713c:s110898700:e110919200:AP:FL	830.972024924551	337.873469525257	262.856921841938	185.847441038377	0.763458232837853	0.755072424253302	0.655198674423689	0.742887198851335	2.49013696166627e-05	24.0065564304471	astrocytes	0.000167836176239821
BBIP1	ISOT-c221-7762-969e-f282:s110899950:e110919250:AP:FL	165.440975526368	68.4621054929984	101.486043052199	39.2046433852286	0.151999430818143	0.152997653342591	0.252964694307308	0.15671255705051	2.49013696166627e-05	24.0065564304471	astrocytes	0.000167836176239821
FUBP1	ISOT-186d-9844-4083-b46d:s77964250:e77979500:DN:FL	127.278931186432	48.6038807987122	35.2171353985752	29.8605068776116	0.108230383661932	0.0966279936356107	0.0967503719741078	0.0775597581236664	2.56898559854715e-05	42.668684144461	astrocytes	0.000172740877350487
FUBP1	ISOT-2877-f31a-7afc-bb11:s77948400:e77979100:EC:FL	267.165011524089	117.666835880019	68.0070054371825	121.132211060171	0.227181132248375	0.233930091212761	0.186832432519732	0.314629119636808	2.56898559854715e-05	42.668684144461	astrocytes	0.000172740877350487
FUBP1	ISOT-364d-4183-5e1f-5946:s77948400:e77979100:DN:FL	101.028152614389	44.8951492798713	36.4186256720132	39.880721494988	0.0859082930394468	0.0892547699401019	0.100051169428608	0.103586289597371	2.56898559854715e-05	42.668684144461	astrocytes	0.000172740877350487
FUBP1	ISOT-a107-43c0-684d-ed5b:s77948400:e77979100:NC:FL	79.5709299307906	37.3355709028217	49.2794853188971	18.8840887923971	0.0676623553833253	0.0742257870831445	0.135383201425542	0.0490495812789535	2.56898559854715e-05	42.668684144461	astrocytes	0.000172740877350487
FUBP1	ISOT-b569-de30-a59e-03ff:s77944050:e77979100:AP:FL	246.048612923127	104.024618369901	66.3492679329969	64.9237256344908	0.209225010989054	0.206808386421275	0.182278208607134	0.16863305359608	2.56898559854715e-05	42.668684144461	astrocytes	0.000172740877350487
USP11	ISOT-3324-b54f-9dfc-fda1:s47232850:e47248350:AP:FL	97.2586887899101	53.6683376212932	29.4614676651286	30.9299665337232	0.102700146967614	0.116248098067591	0.0909282750853774	0.115489416811773	2.58019077996435e-05	37.0482202991483	astrocytes	0.000173166512053536
USP11	ISOT-3324-b54f-9dfc-fda1:s47233000:e47248350:AP:FL	291.413746361305	163.91704378975	90.1720356738751	109.621345037207	0.307717849706339	0.3550518876862	0.278302077749757	0.409315192587283	2.58019077996435e-05	37.0482202991483	astrocytes	0.000173166512053536
USP11	ISOT-748f-8188-f14a-fc1a:s47233100:e47248350:NC:FL	141.315701024728	78.0306821676078	77.8623203964067	29.620052179247	0.149222074085546	0.16901806157868	0.240310040499788	0.110598326978006	2.58019077996435e-05	37.0482202991483	astrocytes	0.000173166512053536
USP11	ISOT-dd2a-db38-7e76-4714:s47233400:e47248350:NC:FL	306.509581221152	110.930570070123	84.244407665268	78.1361181741681	0.323658270844999	0.24028073832287	0.26000736832466	0.291752488966697	2.58019077996435e-05	37.0482202991483	astrocytes	0.000173166512053536
THUMPD3-AS1	ISOT-143d-2c2a-c18a-3849:s9390100:e9397500:AP:FL	150.129662985542	66.7817832564349	46.0885534452507	38.7331980119006	0.199715175336295	0.207396842411288	0.189664828992801	0.23474665461758	2.67891930958416e-05	30.8742937472624	astrocytes	0.000179538139389489
THUMPD3-AS1	ISOT-b7a9-e73a-dd69-a109:s9385800:e9397450:EC:FL	184.13216999642	79.9779147394426	54.816614838641	46.6316764377306	0.244948186018569	0.248378617203238	0.225582777113749	0.282616220834731	2.67891930958416e-05	30.8742937472624	astrocytes	0.000179538139389489
THUMPD3-AS1	ISOT-ba8d-731d-cb43-2bc0:s9385750:e9397450:EC:FL	35.7958804692586	12.6921553934222	35.3287013243889	7.31599502460021	0.0476187077361489	0.0394166316565908	0.145385602157979	0.0443393637854558	2.67891930958416e-05	30.8742937472624	astrocytes	0.000179538139389489
IMP3	ISOT-0000-0000-0000-0d7a:s75639050:e75640250:AP:FL	1657.11582695133	685.089167447312	708.25354363453	517.949257625992	0.691329089257956	0.767177119201918	0.696414497182428	0.668321622743215	2.75125897412685e-05	23.7990831673795	astrocytes	0.000184212476458032
IMP3	ISOT-8160-aceb-9134-d3a0:s75639050:e75648750:AP:FL	739.884173048684	207.910832552687	308.746456365471	257.050742374009	0.308670910742044	0.232822880798082	0.303585502817572	0.331678377256785	2.75125897412685e-05	23.7990831673795	astrocytes	0.000184212476458032
OTUD6B-AS1	ISOT-15fe-ee3b-b019-ef81:s91059300:e91070200:AP:FL	433.93586473486	206.736484603469	227.005926926379	94.0147097829433	0.316279784792172	0.349217034803157	0.363209483082207	0.228746252513244	2.87422438968951e-05	23.7080918267378	astrocytes	0.000192264501547592
OTUD6B-AS1	ISOT-37b9-a8aa-f5b8-7055:s91067900:e91070200:AP:FL	934.311352935302	385.263515396531	393.961111161395	315.985290217057	0.680984951119025	0.650782965196843	0.630337777858232	0.768820657462425	2.87422438968951e-05	23.7080918267378	astrocytes	0.000192264501547592
EFEMP1	ISOT-017e-d2c8-c011-0aa1:s55865950:e55924150:AP:FL	5281.97931394955	2123.75475621687	2353.10386035027	1158.74275580137	0.736986090965473	0.75605366899853	0.697215958622301	0.744215000514688	2.91856951432625e-05	23.6762266518779	astrocytes	0.000194972188299213
EFEMP1	ISOT-3818-5336-b9b7-6148:s55865950:e55923800:AP:FL	1259.1905708751	478.772506158727	694.110635476718	258.581562669141	0.175692838129636	0.170442330423185	0.20566241051162	0.166076790410495	2.91856951432625e-05	23.6762266518779	astrocytes	0.000194972188299213
HECTD1	ISOT-143c-df8e-0778-69fc:s31100100:e31207800:AP:FL	257.082251588155	122.32753933197	193.284055967101	77.3587386215162	0.318388978751597	0.357033724900868	0.476727979505119	0.33952159274411	2.92156382945541e-05	30.6768790363164	astrocytes	0.000194972188299213
HECTD1	ISOT-29ee-154e-617a-c35c:s31128350:e31207750:AP:FL	237.799965823947	88.0208818990691	79.4282444802271	71.2930087803972	0.294508422102755	0.256903911458559	0.19590682903065	0.312899567960482	2.92156382945541e-05	30.6768790363164	astrocytes	0.000194972188299213
HECTD1	ISOT-a3aa-c744-2f81-4da8:s31100100:e31116700:AP:FL	160.93252114235	72.0023116667411	76.7216345587073	39.1956640083961	0.199310301422587	0.210150990334939	0.189231075706153	0.172026774349346	2.92156382945541e-05	30.6768790363164	astrocytes	0.000194972188299213
STAM	ISOT-7a1b-abbf-a5ea-dde7:s17644150:e17716850:AP:FL	410.647747831783	182.260874563243	257.658936488889	143.941760653897	0.432404728206761	0.478487808523773	0.559337800727291	0.579119679480248	2.94880470058223e-05	23.6547759680614	astrocytes	0.000196605430248111
STAM	ISOT-83c0-7da7-92dc-9c9e:s17644250:e17715800:NC:FL	328.596041942285	120.507065213472	121.241436362982	62.6831321429663	0.346005750563802	0.316366097133029	0.263196453794308	0.252192520298103	2.94880470058223e-05	23.6547759680614	astrocytes	0.000196605430248111
ELOVL5	ISOT-0f4a-32ab-b9aa-2939:s53267400:e53349000:AP:FL	757.649856941849	383.842043800073	164.741897645298	229.348318554059	0.516462070171677	0.558722043377108	0.38854221142759	0.544770352859998	2.95834302489609e-05	30.6483815720368	astrocytes	0.000196964094178649
ELOVL5	ISOT-974c-7a24-0645-46bc:s53294050:e53348950:AP:FL	245	116	85	71	0.167007498295842	0.168850072780204	0.200471698113208	0.168646080760095	2.95834302489609e-05	30.6483815720368	astrocytes	0.000196964094178649
ELOVL5	ISOT-d336-8ffb-d28c-ea02:s53267400:e53349000:NC:FL	248.378990147238	87.0143902016619	88.8646254995227	62.272170375953	0.169310831729542	0.126658501021342	0.209586380895101	0.147914894004639	2.95834302489609e-05	30.6483815720368	astrocytes	0.000196964094178649
CYFIP2	ISOT-0fe3-cb69-aec0-6b5a:s157266100:e157393250:NC:FL	21.7828395121297	11.5636315135585	17.4732360154331	8.77655204996533	0.111602056890963	0.11738803087757	0.165713122666456	0.135930877616512	2.98163009279864e-05	52.6404771298672	astrocytes	0.000197680822951391
CYFIP2	ISOT-3caa-24e6-99fe-f50b:s157266100:e157393250:EC:FL	28.8231225315527	8.45686303132497	8.27462053845135	2.23449445079448	0.147672196673456	0.0858497174944188	0.0784750579168995	0.0346077582627588	2.98163009279864e-05	52.6404771298672	astrocytes	0.000197680822951391
CYFIP2	ISOT-4f26-f9dd-454d-a050:s157266100:e157304800:AP:FL	26.5276864384596	9	6	3.07350725895279	0.135911774470083	0.09136336423894	0.0569029534724163	0.0476023541695766	2.98163009279864e-05	52.6404771298672	astrocytes	0.000197680822951391
CYFIP2	ISOT-599d-1445-93f7-5903:s157266100:e157393250:NC:FL	8.00695063166767	6.07453256895724	17.7116350483058	1.78353423601796	0.041022758278181	0.0616655257421049	0.16797405751236	0.0276233049813651	2.98163009279864e-05	52.6404771298672	astrocytes	0.000197680822951391
