gene_name	transcript_name	2	4	5	11	15	2_pct	4_pct	5_pct	11_pct	15_pct	p.value	statistic	major_group	p.value.adjusted
ATF6	ISOT-bdc3-84de-b98e-dbf9:s161766300:e161964100:AP:FL	309.633046828499	48.2822416857296	186.598266753298	118.924991728648	10.3316543119155	0.507348806477187	0.242658864129984	0.504756581189202	0.591189153710071	0.469745329221426	6.95695195814496e-12	58.1913213444016	neurons	1.76127791998216e-11
TRO	ISOT-38fd-3f7e-a17c-9584:s54920800:e54931450:AP:FL	72.7434820879843	81.483731925215	28.3845241928889	16.0781687939313	6.054254526967	0.130046709767173	0.289465995029481	0.109173122531861	0.101341220006423	0.21930884393147	7.31313590577493e-12	58.0880246597927	neurons	1.84130736915265e-11
TRO	ISOT-eca2-a542-585d-f06f:s54920800:e54931450:NC:FL	92.4429280127208	16.6349608222811	58.3867885133259	26.3459555900233	6.89450103074481	0.165264272265071	0.0590946851957814	0.224568429376882	0.166059413602857	0.249745867769859	7.31313590577493e-12	58.0880246597927	neurons	1.84130736915265e-11
CHD9	ISOT-accb-ab39-4b6c-a28e:s53208450:e53222800:AP:FL	300.555019037603	273.671440196662	142.921597388677	62.6623120902363	10.4465261282758	0.234798410769201	0.370852009400471	0.223516896555903	0.187435285465556	0.182678600223877	9.55944386857325e-12	57.5337764099681	neurons	2.39376809678987e-11
CHD9	ISOT-dde1-2273-83ef-6d56:s53207950:e53326900:AP:FL	801.573605579968	386.285851476645	405.284558860685	213.195118706467	36.3213532807617	0.626202181907893	0.523455732611856	0.633829655375411	0.637708482206423	0.635152192613297	9.55944386857325e-12	57.5337764099681	neurons	2.39376809678987e-11
PRDX5	ISOT-553d-553d-a3d9-57e9:s64318100:e64321850:AP:FL	15597.7512362624	687.455963092384	9080.48553022713	3887.79773742819	78.9814814814815	0.700739082450354	0.778545824566687	0.733006581387402	0.702910456956824	0.692820012995452	1.1674311313695e-11	68.1102410825553	neurons	2.89964651277991e-11
PRDX5	ISOT-8d01-c47e-1b19-743a:s64318150:e64321750:AP:FL	1668.66011923023	42.0013794773599	862.68374836186	387.033524754857	12	0.0749656372357354	0.0475666811748131	0.0696386622830045	0.0699753253941162	0.105263157894737	1.1674311313695e-11	68.1102410825553	neurons	2.89964651277991e-11
PRDX5	ISOT-cb01-742f-9676-6336:s64318150:e64321750:AP:FL	3074.0993306752	80.9814814814815	1450.54415932332	748.504074893957	15	0.138105904608257	0.0917117570571704	0.117092683187223	0.135328887162169	0.131578947368421	1.1674311313695e-11	68.1102410825553	neurons	2.89964651277991e-11
ATP2B1	ISOT-77a2-fa3c-95a3-02ba:s89626500:e89709350:NC:FL	589.777007894915	146.653752689032	227.443797859444	59.5702495824925	1.30064264479454	0.10869715280146	0.083986281669663	0.0875381859435116	0.0845626179061368	0.0140831990629586	2.20444424432919e-11	84.8429945218439	neurons	5.40235802810275e-11
ATP2B1	ISOT-89ea-90d5-0b86-5d04:s89588000:e89708850:AP:FL	1573.70797515137	324.935321647109	825.02803600212	185.770289078537	32.3365713724658	0.290037715865627	0.186085312839851	0.317535401289752	0.263709185100976	0.35013642946018	2.20444424432919e-11	84.8429945218439	neurons	5.40235802810275e-11
